estimator	min_score	mean_score	max_score	std_score	augmentation_k	augmentation_type	n_components	max_depth	C	gamma
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	9	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	9	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	0.1	0.01
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function random_augment at 0x11f2508c8>	10	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	9	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	1	<function supervised_augment at 0x11f250ae8>	10	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	8	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	9	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function random_augment at 0x11f2508c8>	10	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	0.1	0.01
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	8	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	0.1	0.01
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	9	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	0.1	0.01
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1.0	0.001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function unsupervised_augment at 0x11f250c80>	10	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	10.0	0.0001
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	100.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	1000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	1000.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	8	NaN	10000.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-07
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-06
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	1e-05
SVC	0.333333333	0.333333333	0.333333333	0.0	2	<function supervised_augment at 0x11f250ae8>	9	NaN	10.0	0.0001
